date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:35	79/79	---M-Z	200	added ('OK')	text/plain	etag:%226f-52eab7a32fb00-gzip%22	https://people.uleth.ca/robots.txt		(from )
16:37:36	28338/28338	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/index.html	(from )
16:37:36	3638/3638	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22e36-421c94f466840%22	https://people.uleth.ca/~daniel.odonnell/transparent.ico	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/transparent.ico	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:37	4523/4523	---M-Z	200	added ('OK')	text/css	etag:%2211ab-59b44ffc39120-gzip%22	https://people.uleth.ca/~daniel.odonnell/css/txpscreen.css	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/css/txpscreen.css	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:38	1306/1306	---M-Z	200	added ('OK')	text/css	etag:%2251a-451261c861900-gzip%22	https://people.uleth.ca/~daniel.odonnell/css/txpprint.css	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/css/txpprint.css	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:39	1890/1890	---M-Z	200	added ('OK')	text/css	etag:%22762-44d370bf52d80-gzip%22	https://people.uleth.ca/~daniel.odonnell/css/txpcommonstyles.css	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/css/txpcommonstyles.css	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:40	307/307	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:49%20GMT	http://people.uleth.ca/~daniel.odonnell/images/11.png	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/11.4.delayed	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:41	64078/64078	---M--	200	added ('OK')	image/png	etag:%22fa4e-421bfe5570c40%22	https://people.uleth.ca/~daniel.odonnell/images/11.png	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/11.png	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:42	1266/1266	---M--	200	added ('OK')	image/gif	etag:%224f2-3fcd6468d53c0%22	https://people.uleth.ca/~daniel.odonnell/images/1.gif	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/1.gif	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:43	318/318	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:52%20GMT	http://people.uleth.ca/~daniel.odonnell/images/ruthwellStone.jpg	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/ruthwellStone.jpg	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:44	21506/21506	---M--	200	added ('OK')	image/jpeg	etag:%225402-4c0ba805ef740%22	https://people.uleth.ca/~daniel.odonnell/images/ruthwellStone.jpg	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/ruthwellStone.jpg	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:45	323/323	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:54%20GMT	http://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/About/changes-to-my-web-space	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:46	22630/22630	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/About/changes-to-my-web-space.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:47	308/308	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:56%20GMT	http://people.uleth.ca/~daniel.odonnell/images/147.png	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/147.png	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:47	28367/28367	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/author/Daniel+Paul+O%27Donnell/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/author/Daniel+Paul+O'Donnell/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:48	837/837	---M--	200	added ('OK')	image/png	etag:%22345-5087d34a954c0%22	https://people.uleth.ca/~daniel.odonnell/images/147.png	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/147.png	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:49	303/303	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:58%20GMT	http://people.uleth.ca/~daniel.odonnell/Teaching/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Teaching/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:49	19537/19537	---M--	200	added ('OK')	image/png	etag:%224c51-421c04f9d7800%22	https://people.uleth.ca/~daniel.odonnell/images/12.png	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/images/12.png	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:50	337/337	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:06:59%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/current-academic-policies	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:51	22306/22306	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/current-academic-policies.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:52	42494/42494	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/teaching/english-4400b-7400b-readers-researchers-and-books-case-studies-in-reception-spring-2024	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/teaching/english-4400b-7400b-readers-researchers-and-books-case-studies-in-reception-spring-2024.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:53	43053/43053	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/teaching/english-4850a-7850a-beowulf-spring-2024	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/teaching/english-4850a-7850a-beowulf-spring-2024.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:54	18700/18700	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/contact/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/contact/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:54	83059/83059	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:54	28422/28422	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/research/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/research/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:54	45737/45737	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/teaching/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/teaching/index-2.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:55	35427/35427	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/calm-slippery-and-sadistic-my-silent-war-by-kim-philby-and-a-spy-among-friends-by-ben-macintyre	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/calm-slippery-and-sadistic-my-silent-war-by-kim-philby-and-a-spy-among-friends-by-ben-macintyre.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:56	25248/25248	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/tutorials/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tutorials/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:57	60866/60866	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/chatbot-prompt-thyself	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/chatbot-prompt-thyself.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:58	26130/26130	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/what-a-fuss-about-an-omlette-why-lies-are-protected-speech-in-the-us	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/what-a-fuss-about-an-omlette-why-lies-are-protected-speech-in-the-us.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:58	26656/26656	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/blow-by-blow-island-victory-sla-marshall-1944-2002	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/blow-by-blow-island-victory-sla-marshall-1944-2002.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:37:59	315/315	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:08%20GMT	http://people.uleth.ca/~daniel.odonnell/textpattern/index.php	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/textpattern/index.16.delayed	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:00	5612/5612	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2021:07:09%20GMT	https://people.uleth.ca/~daniel.odonnell/textpattern/index.php	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/textpattern/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:03	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/caedmon/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/caedmon/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:03	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/anglo-saxon+studies/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/anglo-saxon+studies/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:03	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/citation+practice/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/citation+practice/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:03	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/composition/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/composition/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:05	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/computers/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/computers/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:05	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/digital+humanities/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/digital+humanities/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:06	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/digital+pedagogy/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/digital+pedagogy/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:06	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/grammar/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/grammar/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:07	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/history/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/history/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:07	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/moodle/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/moodle/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:08	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/old+english/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/old+english/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:08	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/pedagogy/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/pedagogy/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:09	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/research/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/research/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:09	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/students/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/students/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:10	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/study+tips/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/study+tips/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:10	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/teaching/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/teaching/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:11	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/tips/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/tips/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:11	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/tutorials/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/tutorials/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:13	298/298	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:21%20GMT	http://people.uleth.ca/~daniel.odonnell/tag/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:13	307/307	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:21%20GMT	http://people.uleth.ca/~daniel.odonnell/2004-2006.htm	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/2004-2006.18.delayed	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:13	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/unessay/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/unessay/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:13	149005/149005	---MC-	404	error ('Not%20Found')	text/html	etag:%221j00qqi%22	https://people.uleth.ca/~daniel.odonnell/tag/universities/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/tag/universities/index.html	(from https://people.uleth.ca/~daniel.odonnell/)
16:38:13	11869/11869	---M-Z	200	added ('OK')	text/html	etag:%222e5d-41cf61f081ac0-gzip%22	https://people.uleth.ca/~daniel.odonnell/2004-2006.htm	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/2004-2006.html	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:13	27023/27023	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/about/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/about/index.html	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:14	301/301	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:23%20GMT	http://people.uleth.ca/~daniel.odonnell/IE4.htm	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/IE4.htm	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:15	650/650	---M-Z	200	added ('OK')	text/html	etag:%2228a-3b65bedfa1240-gzip%22	https://people.uleth.ca/~daniel.odonnell/IE4.htm	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/IE4.html	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:17	287/287	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:27%20GMT	http://people.uleth.ca/robots.txt		(from https://people.uleth.ca/~daniel.odonnell/)
16:38:17	22630/22630	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/about/changes-to-my-web-space	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/about/changes-to-my-web-space-2.html	(from https://people.uleth.ca/~daniel.odonnell/About/changes-to-my-web-space)
16:38:18	394/394	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:27%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/what-do-i-do-if-you-make-a-mistake-or-if-i-dont-agree-with-the-grade-you-assign-me	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/what-do-i-do-if-you-make-a-mistake-or-if-i-dont-agree-with-the-grade-you-assign-me	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:19	22394/22394	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/what-do-i-do-if-you-make-a-mistake-or-if-i-dont-agree-with-the-grade-you-assign-me	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/what-do-i-do-if-you-make-a-mistake-or-if-i-dont-agree-with-the-grade-you-assign-me.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:20	352/352	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:29%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/asking-me-for-a-letter-of-recommendation	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/asking-me-for-a-letter-of-recommendation	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:20	22079/22079	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/academic-policies/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/academic-policies/index.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:21	24617/24617	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/asking-me-for-a-letter-of-recommendation	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/asking-me-for-a-letter-of-recommendation.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:22	335/335	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:31%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/essay-style-some-basics	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/essay-style-some-basics	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:23	30569/30569	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/essay-style-some-basics	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/essay-style-some-basics.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:24	327/327	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:33%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/grading-methods	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/grading-methods	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:25	30617/30617	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/grading-methods	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/grading-methods.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:26	323/323	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:35%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/late-policy	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/late-policy	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:27	23598/23598	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/late-policy	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/late-policy.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:28	352/352	---M--	302	error ('Found')	text/html	date:Sun,%2031%20Mar%202024%2021:07:37%20GMT	http://people.uleth.ca/~daniel.odonnell/Academic-Policies/letter-grades-and-percentage-equivalents	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/letter-grades-and-percentage-equivalents	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:29	30043/30043	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/Academic-Policies/letter-grades-and-percentage-equivalents	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Academic-Policies/letter-grades-and-percentage-equivalents.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:30	27974/27974	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/academic-policies/policy-on-the-use-of-generative-artificial-intelligence-ai-such-as-chatgpt	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/academic-policies/policy-on-the-use-of-generative-artificial-intelligence-ai-such-as-chatgpt.html	(from https://people.uleth.ca/~daniel.odonnell/Academic-Policies/current-academic-policies)
16:38:31	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2021:07:40%20GMT	https://people.uleth.ca/~daniel.odonnell/Research	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Research	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:32	4577/4577	---M-Z	200	added ('OK')	text/html	etag:%2211e1-4006de566d6c0-gzip%22	https://people.uleth.ca/~daniel.odonnell/Research/	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/Research/index-2.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:33	24335/24335	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/seen-the-movie-greene-ministry-of-fear-1943	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/seen-the-movie-greene-ministry-of-fear-1943.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:33	31218/31218	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/the-eternal-present-of-the-spot-in-time-an-episodic-history-of-american-higher-education-mattingly-2017-american-academic-cultures	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/the-eternal-present-of-the-spot-in-time-an-episodic-history-of-american-higher-education-mattingly-2017-american-academic-cultures.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:34	25730/25730	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/pervatory-by-rm-vaughan-2023	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/pervatory-by-rm-vaughan-2023.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:35	27166/27166	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/a-brave-attempt-to-address-extremism-alberta-2023-the-kingdom-the-power-and-the-glory-american-evangelicals-in-an-age-of-extremism	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/a-brave-attempt-to-address-extremism-alberta-2023-the-kingdom-the-power-and-the-glory-american-evangelicals-in-an-age-of-extremism.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:36	23985/23985	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/bockoven-2018-fantasticland	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/bockoven-2018-fantasticland.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:37	28045/28045	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/turner-2015-philology-the-forgotten-origins-of-the-modern-humanities	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/turner-2015-philology-the-forgotten-origins-of-the-modern-humanities.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:38:38	24330/24330	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/prose-nita-2022-the-maid	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/prose-nita-2022-the-maid.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
